p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
1.0,1362082641,251501,u:e3TL,en,es,51fb73a04c05d6b9cc036aafd897a0ec,him/prpers<prn><obj><p3><m><sg>,12,12,2,2
1.0,1362082641,610635,u:e3TL,en,es,7872afde4b6afddaad589ab644dd8d48,sees/see<vblex><pri><p3><sg>,14,11,3,3
1.0,1362082641,1154,u:e3TL,en,es,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,86,83,1,1
1.0,1362082641,996013,u:hAb1,de,en,66fcf7e59efa7186ce4aba2bbab845e4,hähnchensandwich/hähnchen<n>,2,1,1,1
1.0,1362082641,962551,u:hAb1,de,en,1c50dee3993efdb134a658287999d9ed,schwester/schwester<n><f><sg><dat>,2,1,1,1
1.0,1362082641,1482243,u:hAb1,de,en,7126a772cceb7a326eeffa18e1e63fb9,im/in<pr>,5,4,1,1
0.0,1362082641,790141,u:hAb1,de,en,2d6374bacba847fc29506c9c902468d1,zweite/zweit<adj><ord><f><sg><acc>,3,1,1,0
1.0,1362082641,996013,u:hAb1,de,en,7f78970589f8a9fe95bca610215c051a,ein/ein<det><ind><nt><sg><acc>,19,16,1,1
1.0,1362082641,1482243,u:hAb1,de,en,d2c8d82b57a02448138c274e578261de,restaurant/restaurant<n><nt><sg><dat>,5,4,1,1
1.0,1362082641,959198,u:hAb1,de,en,d933de742fb2312264859d95a6940bad,sie/sie<prn><p3><f><sg><acc>,2,1,1,1
1.0,1362082641,996013,u:hAb1,de,en,e7681980ab376e350eb0fece9f065da3,elefanten/elefant<n><m><pl><nom>,3,1,1,1
0.0,1362082641,1002489,u:hAb1,de,en,e6e7ea616ecf7709509efcfaa5f54bf3,beide/beide<det><ind><mf><pl><nom><sw>,2,1,1,0
1.0,1362082641,1481647,u:hAb1,de,en,2cc66b19207e6ade9dd72aa1bd19eeb0,sehe/sehen<vblex><pri><p1><sg>,3,3,1,1
0.8,1362082644,175360,u:iG8E,de,en,c89921e78c6fb1e5017bc66f3cec0aee,den/der<det><def><m><sg><acc>,3,3,5,4
1.0,1362082644,175360,u:iG8E,de,en,96e400fdbb0c09c224142b771abf2cbd,eine/ein<det><ind><f><sg><acc>,3,3,3,3
1.0,1362082644,175360,u:iG8E,de,en,7f78970589f8a9fe95bca610215c051a,ein/ein<det><ind><nt><sg><acc>,3,3,5,5
1.0,1362082644,1327,u:hUYP,fr,en,12157a474f4722909b9a08dc004b8e2d,enfant/enfant<n><mf><sg>,6,4,3,3
1.0,1362082644,1327,u:hUYP,fr,en,8e6df998cc5c26b86482a3040a5805e2,c'/ce<prn><tn><nt><sg>,7,7,5,5
1.0,1362082644,1327,u:hUYP,fr,en,dc230cd7596e16ff8bbfbbd9eb36582a,tu/tu<prn><tn><p2><mf><sg>,9,6,4,4
0.666666666667,1362082644,1327,u:hUYP,fr,en,8eab218aee7c0dac90f093c855af968a,pain/pain<n><m><sg>,4,4,3,2
1.0,1362082644,71393,u:hUYP,fr,en,f3996a785b8d9fe04c44850c79a0a337,est/être<vbser><pri><p3><sg>,5,5,3,3
0.75,1362082644,1327,u:hUYP,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,5,2,4,3
1.0,1362082644,1327,u:hUYP,fr,en,5b714a6b291731d4b753c6372cde357a,manges/manger<vblex><pri><p2><sg>,3,2,2,2
0.5,1362082644,1327,u:hUYP,fr,en,b8177f85ffb5356bd51d6ebaacd146e4,pomme/pomme<n><f><sg>,6,3,4,2
1.0,1362082644,1327,u:hUYP,fr,en,b1a71481e27138dc37501f2cbde775fc,es/être<vbser><pri><p2><sg>,6,4,2,2
0.666666666667,1362082645,9560,u:euQh,fr,en,2a4a35288d083ec1b30fd9a4e4befb37,été/être<vbser><pp><mf><sp><@past_cond>,7,7,3,2
1.0,1362082645,1123,u:euQh,fr,en,86aa09de70b779abce637e3af9939fae,<*sf>/souligner<vblex><pp><*gndr><*numb><@past_cond>,2,2,1,1
1.0,1362082645,1123,u:euQh,fr,en,11be5845a0d1308513ff5796ff67539f,<*sf>/souffrir<vblex><pp><*gndr><*numb><@past_cond>,3,3,2,2
1.0,1362082645,1123,u:euQh,fr,en,fc88ada663bd3ac733b7d715ac3c5cbc,<*sf>/regarder<vblex><pp><*gndr><*numb><@past_cond>,2,2,1,1
1.0,1362082645,9560,u:euQh,fr,en,a03c1f7b9efbbbe0d045f7a04b0d151a,<*sf>/avoir<vbhaver><cni><*pers><*numb><@past_cond>,4,4,2,2
1.0,1362082645,1123,u:euQh,fr,en,64998909c239a3a91efff96154caaf6a,<*sf>/offrir<vblex><pp><*gndr><*numb><@past_cond>,3,3,2,2
0.0,1362082645,9560,u:euQh,fr,en,f5d9b706c11779307721062792001482,<*sf>/aller<vblex><pp><*gndr><*numb><@past_cond>,3,3,1,0
1.0,1362082645,1123,u:euQh,fr,en,21bc1d7ebf8cd6f25d10635801b430a7,<*sf>/payer<vblex><pp><*gndr><*numb><@past_cond>,2,2,1,1
0.5,1362082645,9560,u:euQh,fr,en,db33b73efd039394bdae63067621b934,<*sf>/être<vbser><cni><*pers><*numb><@past_cond>,3,3,2,1
1.0,1362082645,9560,u:euQh,fr,en,b2f95a862be34b7a03c882e71932cda1,<*sf>/arrêter<vblex><pp><*gndr><*numb><@past_cond>,2,2,1,1
1.0,1362082645,1123,u:euQh,fr,en,8f77811ae00ba5eb6fd9af6ef5bc5df0,<*sf>/présenter<vblex><pp><*gndr><*numb><@past_cond>,3,3,2,2
1.0,1362082645,1123,u:euQh,fr,en,548dacd0d063d7edc901973f967e0964,<*sf>/raconter<vblex><pp><*gndr><*numb><@past_cond>,2,2,1,1
1.0,1362082645,9560,u:euQh,fr,en,377a903f5ad2662911c8f82161c4107c,<*sf>/devenir<vblex><pp><*gndr><*numb><@past_cond>,4,4,1,1
1.0,1362082645,9560,u:euQh,fr,en,16f6fdf6ff746af6f2de607cd188f190,<*sf>/reconnaître<vblex><pp><*gndr><*numb><@past_cond>,4,4,1,1
1.0,1362082645,1123,u:euQh,fr,en,c958117a4f208b1053db43c1589c7ba2,<*sf>/servir<vblex><pp><*gndr><*numb><@past_cond>,3,3,1,1
1.0,1362082652,58399,u:ecYb,en,es,f857a8c1b24263f0b007ae82c24c008d,skirts/skirt<n><pl>,7,4,1,1
0.5,1362082652,438,u:ecYb,en,es,f42865f53c4d50746ed9bb08fe1fdfd8,white/white<adj><sint>,7,6,2,1
1.0,1362082652,438,u:ecYb,en,es,f7dded473c36727058c6ed58f0bbd88e,shoe/shoe<n><sg>,8,8,1,1
1.0,1362082652,58399,u:ecYb,en,es,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,42,40,1,1
1.0,1362082652,438,u:ecYb,en,es,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,26,25,1,1
1.0,1362082652,438,u:ecYb,en,es,8b63369904620fbed30af90a67e4ae87,colors/color<n><pl>,9,9,1,1
1.0,1362082652,438,u:ecYb,en,es,384ecdedd0e8caea25f8ba4e2798bf2b,orange/orange<adj>,5,4,1,1
0.666666666667,1362082652,438,u:ecYb,en,es,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,16,14,3,2
1.0,1362082652,438,u:ecYb,en,es,bd51ddeb540514b183c538b3a79cb7a4,hat/hat<n><sg>,9,9,1,1
1.0,1362082652,438,u:ecYb,en,es,2bd555878cbc70d270dee5ef42420fa6,blue/blue<adj>,7,7,2,2
1.0,1362082652,438,u:ecYb,en,es,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,16,14,1,1
1.0,1362082652,438,u:ecYb,en,es,3d65e220a74477fe08facff1a0d9a303,dresses/dress<n><pl>,8,8,1,1
1.0,1362082652,251665,u:ecYb,en,es,733404922a439bcf40584b61a027a3f9,coat/coat<n><sg>,6,6,1,1
1.0,1362082652,438,u:ecYb,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,56,54,3,3
1.0,1362082652,253201,u:ecYb,en,es,c2931f12f84e49c84d224cbbdc8a504b,cats/cat<n><pl>,11,9,1,1
1.0,1362082652,438,u:ecYb,en,es,8c8952fbf398f996438f9fd5a27f9d38,red/red<adj>,9,9,3,3
1.0,1362082652,438,u:ecYb,en,es,81d3f527c32966c66d91396f06430cf8,elephant/elephant<n><sg>,9,8,1,1
1.0,1362082652,438,u:ecYb,en,es,33a7fd42f74b2d2b1110f1b0c8b6db38,not/not<adv>,11,11,2,2
1.0,1362082652,438,u:ecYb,en,es,dfc953d62306359e46f8fe77fe4fa6c8,shoes/shoe<n><pl>,9,9,1,1
1.0,1362082652,438,u:ecYb,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,36,34,1,1
1.0,1362082652,438,u:ecYb,en,es,109cddf825db4d8e0d00d19b2c3cb1b3,black/black<adj>,7,7,2,2
1.0,1362082652,438,u:ecYb,en,es,d3655c4c158db4993a9ae4f199d95c5e,yellow/yellow<adj><sint>,8,8,1,1
1.0,1362082652,438,u:ecYb,en,es,088aac36e78fd43c271ec53eb7f70a60,gray/gray<adj><sint>,9,9,3,3
1.0,1362082652,438,u:ecYb,en,es,b493941dee612f9cb734318c210ab257,shirt/shirt<n><sg>,6,6,1,1
1.0,1362082652,438,u:ecYb,en,es,c65b570cb92a16eb4f36dbeb91f94eaa,color/color<n><sg>,10,10,2,2
0.5,1362082652,438,u:ecYb,en,es,94ce583e381ddf3a295d51b9578fdfe5,shirts/shirt<n><pl>,8,5,2,1
1.0,1362082652,438,u:ecYb,en,es,9ac50d1a5c324745349d3833e979d720,green/green<adj><sint>,3,3,1,1
1.0,1362082652,438,u:ecYb,en,es,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,82,73,1,1
0.5,1362082652,438,u:ecYb,en,es,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,13,11,2,1
0.5,1362082648,471,u:iNcL,de,en,0cf63ffe3dda158bc3dbd55682b355ae,frau/frau<n><f><sg><nom>,5,4,2,1
0.5,1362082648,471,u:iNcL,de,en,76390c1350a8dac31186187e2fe1e178,lernt/lernen<vblex><pri><p3><sg>,6,4,2,1
0.5,1362082648,471,u:iNcL,de,en,7dfd7086f3671685e2cf1c1da72796d7,die/die<det><def><f><sg><nom>,5,4,2,1
1.0,1362082648,471,u:iNcL,de,en,84920990d78044db53c1b012f5bf9ab5,das/das<det><def><nt><sg><nom>,5,4,1,1
1.0,1362082648,471,u:iNcL,de,en,1bacf218eaaf9f944e525f7be9b31899,kind/kind<n><nt><sg><nom>,6,5,1,1
1.0,1362082652,170377,u:iGhR,en,es,91e1f511d532b80f8ef3fca752f3a237,fish/fish<n><sg>,4,4,2,2
0.0,1362082652,319,u:iGhR,en,es,f42865f53c4d50746ed9bb08fe1fdfd8,white/white<adj><sint>,6,6,1,0
1.0,1362082652,170377,u:iGhR,en,es,92545dc760008a4cdb29e841e6121952,beer/beer<n><sg>,8,5,1,1
0.0,1362082652,189147,u:iGhR,en,es,cd6d617c7071b0bb4b0863ab14ff6d80,pasta/pasta<n><sg>,2,2,1,0
1.0,1362082652,596,u:iGhR,en,es,f8fdb9076b95ddccaccdbad286b0b558,dogs/dog<n><pl>,4,4,1,1
0.0,1362082652,189147,u:iGhR,en,es,65e5296142d056fd1403e95fb027f107,fruit/fruit<n><sg>,2,2,1,0
1.0,1362082652,596,u:iGhR,en,es,1f52d650da1ee41e47ee11caf853e6f4,sandwich/sandwich<n><sg>,3,3,1,1
0.0,1362082652,189426,u:iGhR,en,es,5fa72aeafbde5b346681886abbabf3f3,egg/egg<n><sg>,2,2,1,0
1.0,1362082652,596,u:iGhR,en,es,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,9,7,1,1
1.0,1362082652,596,u:iGhR,en,es,cdfecc9247566d40bb964a218c54c783,drink/drink<vblex><pres>,6,5,1,1
0.0,1362082652,319,u:iGhR,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,22,20,1,0
1.0,1362082652,188686,u:iGhR,en,es,bb7ca1ff45b2ac26c875c4e764b48935,strawberry/strawberry<n><sg>,2,2,1,1
1.0,1362082652,189147,u:iGhR,en,es,25dcc7b3420a56110835a165f02513c9,lunch/lunch<n><sg>,2,2,1,1
1.0,1362082652,596,u:iGhR,en,es,01669d9689c5cf2ec04c58a893f02ab6,drinks/drink<vblex><pri><p3><sg>,4,4,1,1
1.0,1362082652,173290,u:iGhR,en,es,151bdacf1c5d3f8f5b9e60b6eca8e4db,breakfast/breakfast<n><sg>,2,1,1,1
1.0,1362082652,189426,u:iGhR,en,es,ab5609e6c607e5642664fed06ffa0713,plate/plate<n><sg>,3,3,1,1
1.0,1362082652,188267,u:iGhR,en,es,31fb31a4af2ad58c03d9b62222734768,taste/taste<n><sg>,2,2,1,1
1.0,1362082652,188267,u:iGhR,en,es,0d7c3234513eea5a732f05f93e8302aa,meal/meal<n><sg>,3,3,1,1
1.0,1362082652,189426,u:iGhR,en,es,f21a429c717dd93b9f5723f20d87ab8a,coffee/coffee<n><sg>,2,2,1,1
1.0,1362082652,188686,u:iGhR,en,es,b1d3c09c2fbf94a1bfa279ea186b9a12,beef/beef<n><sg>,3,3,1,1
1.0,1362082652,596,u:iGhR,en,es,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,8,7,1,1
0.5,1362082652,596,u:iGhR,en,es,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,13,12,2,1
1.0,1362082652,194515,u:iGhR,en,es,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,4,4,1,1
1.0,1362082652,188686,u:iGhR,en,es,caf87ffb7428eb2a20712222890aa8d1,soup/soup<n><sg>,2,2,1,1
1.0,1362082652,170377,u:iGhR,en,es,0bd5d9cd7baaaf384b5344e27d15cecd,food/food<n><sg>,4,3,1,1
1.0,1362082652,193734,u:iGhR,en,es,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,3,3,1,1
1.0,1362082652,596,u:iGhR,en,es,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,5,4,1,1
1.0,1362082652,189147,u:iGhR,en,es,165dc4d4b42c9d825cb913541fdd09a7,juice/juice<n><sg>,3,3,1,1
1.0,1362082652,319,u:iGhR,en,es,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,8,8,1,1
1.0,1362082652,319,u:iGhR,en,es,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,24,23,1,1
1.0,1362082652,188267,u:iGhR,en,es,822ef52ef2cf0f095a65190d10958517,salt/salt<n><sg>,2,2,1,1
1.0,1362082652,188686,u:iGhR,en,es,bfa2713c4f93d7341626fd88601d008b,tomato/tomato<n><sg>,2,2,1,1
0.0,1362082652,187804,u:iGhR,en,es,bf608564b6e7c672a96cd7d1bb1d5f3f,crab/crab<n><sg>,1,1,1,0
1.0,1362082652,189426,u:iGhR,en,es,ca886bc339ea78c58abea6250665ad49,orange/orange<n><sg>,4,3,2,2
1.0,1362082648,375,u:g8Q3,en,pt,02f223d35274044da61fd6ed8a1729ab,turtles/turtle<n><pl>,7,7,2,2
1.0,1362082648,1185,u:g8Q3,en,pt,74b2ac77cf1b5c548dee1241dd3667b9,cheese/cheese<n><sg>,12,12,1,1
1.0,1362082648,375,u:g8Q3,en,pt,8b6401409f89715543edb1e0c707c162,sandwiches/sandwich<n><pl>,8,7,1,1
1.0,1362082648,244596,u:g8Q3,en,pt,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,49,47,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,8e2f03617a85d97f126dfb2293e7a368,elephants/elephant<n><pl>,8,6,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,f8fdb9076b95ddccaccdbad286b0b558,dogs/dog<n><pl>,9,9,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,65e5296142d056fd1403e95fb027f107,fruit/fruit<n><sg>,11,9,1,1
0.5,1362082648,1185,u:g8Q3,en,pt,62a992ac2a5f346b5796b3f14732130e,horses/horse<n><pl>,11,11,2,1
1.0,1362082648,1185,u:g8Q3,en,pt,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,53,48,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,5e29d77697d23070a1fb92eb6c90e9b6,bread/bread<n><sg>,61,53,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,7b2e60314cad24be935a55062cb7f65e,newspapers/newspaper<n><pl>,6,5,2,2
0.5,1362082648,1185,u:g8Q3,en,pt,55f383178cf0fdc463ef1ebf91bd288d,milk/milk<n><sg>,19,19,2,1
1.0,1362082648,1185,u:g8Q3,en,pt,c2931f12f84e49c84d224cbbdc8a504b,cats/cat<n><pl>,11,11,2,2
1.0,1362082648,375,u:g8Q3,en,pt,a8b4c0f9fab0d467c1803f1cb90adf5d,birds/bird<n><pl>,11,11,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,18,18,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,f6fd61a3465e663d4a6a7128570a59d1,books/book<n><pl>,7,6,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,98,89,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,91,81,1,1
1.0,1362082648,375,u:g8Q3,en,pt,fc37775015029e1d39f073eda2852b82,ducks/duck<n><pl>,7,7,1,1
1.0,1362082648,375,u:g8Q3,en,pt,0ed4e535d399f10f462b2f1e51b97d3f,animals/animal<n><pl>,9,9,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,59,56,1,1
1.0,1362082648,375,u:g8Q3,en,pt,2d7715db3b4a525d703dee6e80e38c6a,plates/plate<n><pl>,5,5,1,1
1.0,1362082648,421558,u:g8Q3,en,pt,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,43,38,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,efc2c65bd3a2ab7e0e2d4db65e290699,read/read<vblex><pres>,44,38,1,1
1.0,1362082648,1185,u:g8Q3,en,pt,797df85fa241f274d166630d082e6db3,apples/apple<n><pl>,10,9,2,2
0.5,1362082655,442,u:gw5T,es,en,61f0219c249a2552b2f476d0f72deb72,amarillas/amarillo<adj><f><pl>,12,11,2,1
1.0,1362082655,442,u:gw5T,es,en,022a6054cf91fa919945bb5d6a95c181,gris/gris<adj><mf><sg>,12,10,1,1
1.0,1362082655,442,u:gw5T,es,en,ed9bea188781d7bc1be5e93290cb146a,amarillo/amarillo<adj><m><sg>,12,9,2,2
1.0,1362082655,442,u:gw5T,es,en,78d01f2a71e1e9143c844429bb88214e,amarillos/amarillo<adj><m><pl>,11,11,3,3
1.0,1362082655,442,u:gw5T,es,en,a67b252b5a28ba2253eafecf03312f5a,color/color<n><m><sg>,16,16,4,4
1.0,1362082655,442,u:gw5T,es,en,321a2b03427b8baa0f58c2dd0a22723c,amarilla/amarillo<adj><f><sg>,10,9,2,2
1.0,1362082655,442,u:gw5T,es,en,f6c9bfdfd7b9476af5a121707805253a,verdes/verde<adj><mf><pl>,10,9,3,3
1.0,1362082655,442,u:gw5T,es,en,00f7dcb01ae4f66ff87cd609629dbd40,verde/verde<adj><mf><sg>,16,15,3,3
1.0,1362082655,442,u:gw5T,es,en,24e1fef5b39879465334a5ffd4a5e871,colores/color<n><m><pl>,8,8,2,2
1.0,1362082655,888702,u:ubz,es,en,41ba24ffb11fd09f5fc715d39cc6c1ea,qué/qué<prn><itg><m><sg>,32,31,3,3
1.0,1362082655,199106,u:ubz,es,en,e5e782eec70b005a0653cc932ebc18e3,aquí/aquí<adv>,17,16,3,3
0.0,1362082655,110893,u:ubz,es,en,96be85e739912485682b68b8919b7945,dan/dar<vblex><pri><p3><pl>,2,2,2,0
0.8,1362082655,110893,u:ubz,es,en,431cf6bd8ef987203b67b559019b888b,ocurre/ocurrir<vblex><pri><p3><sg>,2,2,5,4
1.0,1362082655,112454,u:ubz,es,en,890f121972386ce1dbb811304e774f3f,comida/comida<n><f><sg>,11,10,2,2
1.0,1362082655,111385,u:ubz,es,en,cc5c8a9ddab7784113418b54663b5c45,sueño/soñar<vblex><pri><p1><sg>,3,3,1,1
1.0,1362082655,197936,u:ubz,es,en,2a5f9687f146bdb703ab03f7bedf2d3c,arroz/arroz<n><m><sg>,35,35,2,2
1.0,1362082655,110893,u:ubz,es,en,55662831392f8c4c6b5d72edb03a5697,busca/buscar<vblex><pri><p3><sg>,3,3,3,3
1.0,1362082655,110893,u:ubz,es,en,03be6d161e647555e578a2805f8de278,vuelve/volver<vblex><pri><p3><sg>,2,2,2,2
1.0,1362082655,111385,u:ubz,es,en,d8606f777664392334cbc72013fc91fe,consumo/consumir<vblex><pri><p1><sg>,2,2,2,2
1.0,1362082655,110893,u:ubz,es,en,752f3a8b998003bd6a8b23bfeb7c9231,visita/visitar<vblex><pri><p3><sg>,3,2,2,2
1.0,1362082655,198836,u:ubz,es,en,84e18e86c58e8e61d687dfa06b3aaa36,soy/ser<vbser><pri><p1><sg>,60,59,1,1
1.0,1362082655,111385,u:ubz,es,en,992e26a054628af89daa0f105e2db492,recuerdo/recordar<vblex><pri><p1><sg>,2,2,2,2
1.0,1362082655,9078,u:ubz,es,en,ac117b648c143b5a176b11fd57ce84b2,sabes/saber<vblex><pri><p2><sg>,3,1,1,1
1.0,1362082655,2513046,u:ubz,es,en,688bd653bbaa40e9a5a66b2b1aa5f7a4,palabras/palabra<n><f><pl>,5,5,1,1
0.5,1362082656,855627,u:icrm,en,pt,678bfa5d0ccd050c12395a792abaff12,i/prpers<prn><subj><p1><mf><sg>,6,6,2,1
0.833333333333,1362082656,855627,u:icrm,en,pt,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,6,6,6,5
0.666666666667,1362082656,341386,u:icrm,en,pt,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,4,4,6,4
0.6,1362082656,341386,u:icrm,en,pt,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,4,4,5,3
1.0,1362082656,855627,u:icrm,en,pt,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,4,4,4,4
0.888888888889,1362082656,855627,u:icrm,en,pt,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,10,10,9,8
0.833333333333,1362082656,855627,u:icrm,en,pt,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,4,4,6,5
1.0,1362082648,132700,u:g94a,pt,en,780e6eb95a307b053141272d9cf55fd4,comes/comer<vblex><pri><p2><sg>,4,4,2,2
0.9,1362082648,132700,u:g94a,pt,en,57408f89412af98111a2f87c0ab41b22,tu/tu<prn><tn><p2><mf><sg>,12,11,10,9
1.0,1362082648,1719502,u:g94a,pt,en,8a98793d6368aded8136b881ade78583,pão/pão<n><m><sg>,17,15,1,1
1.0,1362082648,1719502,u:g94a,pt,en,c2c4b64d5eefd5ab7d457ea5c27a25a1,água/água<n><f><sg>,15,13,2,2
1.0,1362082648,132700,u:g94a,pt,en,4ec88176006caeb30dd0de7d92cebcc7,bebes/beber<vblex><pri><p2><sg>,5,5,4,4
1.0,1362082648,1719502,u:g94a,pt,en,49e041609d5dd962692974eab8ed8ddf,leite/leite<n><m><sg>,15,12,2,2
1.0,1362082648,132700,u:g94a,pt,en,0e00664dabefa7e5a6ccecd2f3f9e3e5,escreves/escrever<vblex><pri><p2><sg>,1,1,2,2
0.8,1362082648,132700,u:g94a,pt,en,0dd6934ef0f42a5151850fa8ca018c2c,és/ser<vbser><pri><p2><sg>,5,5,5,4
1.0,1362082649,73608,u:e4bF,fr,en,5594b03119f7beb09faeab02bda34d19,elle/il<prn><tn><p3><f><sg>,11,10,5,5
0.0,1362082651,1154,u:ezFh,es,en,d8e7d9390fd34b4412426351e8866f6e,nos/prpers<prn><pro><p1><mf><pl>,107,100,1,0
1.0,1362082651,1007,u:ezFh,es,en,08bb4120ecb09c3cc4a544af3f119f6d,pasta/pasta<n><f><sg>,48,48,1,1
1.0,1362082651,119,u:ezFh,es,en,54ea6e7ad0807d4d9d66557447f4e624,comimos/comer<vblex><ifi><p1><pl>,21,20,1,1
1.0,1362082651,119,u:ezFh,es,en,8c4cdd9a35ee33abb21ca246929d71eb,habló/hablar<vblex><ifi><p3><sg>,22,20,1,1
1.0,1362082651,367560,u:ezFh,es,en,1972b3570ac0b8b2689ba27bef76e819,esposo/esposo<n><m><sg>,46,37,1,1
1.0,1362082651,1512,u:ezFh,es,en,d48c09941dd565f9db25806497259bb8,semana/semana<n><f><sg>,43,40,1,1
0.0,1362082651,84239,u:ezFh,es,en,44be0fe117b2fc1fb5ccfadb2f38777b,gustó/gustar<vblex><ifi><p3><sg>,16,13,1,0
1.0,1362082651,966491,u:ezFh,es,en,ad97654e4893d82730ee38fa10d1068a,sin/sin<pr>,34,32,1,1
1.0,1362082651,367560,u:ezFh,es,en,b956d82a36ea3c6c5360e5929fc6221f,tía/tía<n><f><sg>,40,39,1,1
1.0,1362082651,119,u:ezFh,es,en,c2c8a202a12411858f87d4dcef5b2998,no/no<adv>,464,435,1,1
1.0,1362082651,445815,u:ezFh,es,en,9c976cff2586b5effd397d7905eb7074,camisa/camisa<n><f><sg>,49,45,1,1
1.0,1362082651,1512,u:ezFh,es,en,9978dac83845707a5b672029984f4ac5,pasada/pasado<adj><f><sg>,35,33,1,1
1.0,1362082651,82332,u:ezFh,es,en,40a329e3093e81974705f353b42faaa7,computadora/computadora<n><f><sg>,32,29,1,1
1.0,1362082651,119,u:ezFh,es,en,ab724af62c7e36266ef3b66766d47489,te/prpers<prn><pro><p2><mf><sg>,261,221,1,1
1.0,1362082651,715,u:ezFh,es,en,4c70229a6b02003f074f91b73bebe94f,acabó/acabar<vblex><ifi><p3><sg>,3,3,1,1
0.0,1362082651,84239,u:ezFh,es,en,25a5cb63448fad016a8eb4e3578ec3d4,pollo/pollo<n><m><sg>,59,56,1,0
1.0,1362082651,119,u:ezFh,es,en,56ed89f17e506c7fe656800daa034f8c,vi/ver<vblex><ifi><p1><sg>,104,85,1,1
1.0,1362082651,1154,u:ezFh,es,en,41e3a913dce9bc96e067b91a7f5309d9,empezó/empezar<vblex><ifi><p3><sg>,17,13,1,1
1.0,1362082651,119,u:ezFh,es,en,e0c4847185936c50b09b1c9b97cefa84,por/por<pr>,321,302,1,1
1.0,1362082651,1285,u:ezFh,es,en,c7e7f00ef789f32a24248971128eeab7,apareció/aparecer<vblex><ifi><p3><sg>,3,3,1,1
1.0,1362082650,75590,u:eUF1,es,en,8edb6bae707b0ad464febab92f4cd3ba,lámpara/lámpara<n><f><sg>,5,4,1,1
1.0,1362082650,102214,u:eUF1,es,en,54ed4cf41cbbae2ce97ddda174b5be84,es/ser<vbser><pri><p3><sg>,96,89,1,1
0.5,1362082650,75590,u:eUF1,es,en,dab5e84c022049854d9baf4090b41498,cansada/cansado<adj><f><sg>,3,3,2,1
1.0,1362082650,75590,u:eUF1,es,en,958e352cb64f78feed5afb5b95657dbe,eres/ser<vbser><pri><p2><sg>,13,12,2,2
0.5,1362082650,76245,u:eUF1,es,en,95a546f2a7191f600c9205146d2c3c73,sofá/sofá<n><m><sg>,5,4,2,1
1.0,1362082650,332521,u:eUF1,es,en,6466c217460079d74e1f098116fff664,quiero/querer<vblex><pri><p1><sg>,28,24,1,1
